alert_id,transaction_id,alert_timestamp,alert_type,risk_score,alert_status,analyst_notes,resolution_timestamp,confirmed_fraud
614aac6c-5faa-408b-b71b-6d4daa727813,70acf4e3-3071-4020-a8e4-86d7bc97c1a7,2024-01-26T14:02:03.390Z,GEO_ANOMALY,0.156,FALSE_POSITIVE,IP geo mismatched merchant location,2024-01-27T07:02:03.390Z,0
f22d6756-3456-4da9-8d0c-c53744af7baa,89c35265-a6e4-48bc-86ff-841ef03c9430,2021-03-21T23:27:38.309Z,GEO_ANOMALY,0.718,RESOLVED,Foreign country transaction with no travel history,2021-03-23T16:27:38.309Z,1
f396e37d-4cfb-45cf-b622-71a308120072,f6540f21-ab6c-45c8-9a40-48ec51ddf470,2022-09-05T01:24:29.273Z,GEO_ANOMALY,0.732,CONFIRMED_FRAUD,Location does not match cardholder home country,2022-09-05T09:24:29.273Z,1
0283b769-dbeb-48bc-8f8e-97a9230dedd2,3619dac9-cf4b-4ac2-b6e6-451a5a918f6a,2024-05-16T05:53:12.870Z,ML_MODEL_FLAG,0.956,INVESTIGATING,Friendly fraud signature matched,,1
a9c5b488-1dff-401b-8f41-b6dbe1741ff3,e2edae8a-8155-4d7f-9195-22165243905e,2024-03-04T08:39:02.369Z,GEO_ANOMALY,0.981,NEW,Foreign country transaction with no travel history,,1
06ca1401-b463-4098-b77e-a3ccabaee036,30efd3b2-6d04-46bd-8cae-befed8d3b2ba,2024-06-09T07:52:01.288Z,GEO_ANOMALY,0.797,RESOLVED,Foreign country transaction with no travel history,2024-06-09T19:52:01.288Z,1
6aa42962-4b2c-4c8b-a9c6-632cad6eca14,8416e61a-40e3-4458-97f9-0f78354aaa06,2024-05-03T14:09:22.803Z,DEVICE_FINGERPRINT,0.712,CONFIRMED_FRAUD,Device fingerprint mismatch detected,2024-05-05T12:09:22.803Z,1
3eb21267-bacb-4122-8749-d33d6b9dbc99,7134fd0c-babb-4ddf-94bb-f2899192bec2,2023-11-01T04:41:42.116Z,GEO_ANOMALY,0.883,CONFIRMED_FRAUD,Foreign country transaction with no travel history,2023-11-01T23:41:42.116Z,1
1d25ebb0-6198-4e40-bba8-706ac6d76c3c,37989c0b-68be-4ba0-bc51-58803254dbe7,2022-07-30T12:51:29.813Z,ML_MODEL_FLAG,0.881,CONFIRMED_FRAUD,Friendly fraud signature matched,2022-08-02T06:51:29.813Z,1
02e43d71-f735-444d-8bdb-0a74ba724252,e12b1ac5-e961-45ff-874d-7c55aa36a6ea,2023-11-15T19:21:11.013Z,BEHAVIORAL_ANOMALY,0.959,CONFIRMED_FRAUD,Customer behavioral profile deviation,2023-11-16T05:21:11.013Z,1
f194608f-9ecd-44e9-9ec7-b91c50aa1505,5097b115-55c1-473c-874a-4c572115bf27,2022-11-19T03:21:12.745Z,DEVICE_FINGERPRINT,0.763,CONFIRMED_FRAUD,Device flagged by fraud network intelligence,2022-11-20T01:21:12.745Z,1
cc6c13da-6177-4d8a-b1f6-0c71958869d9,3d97ec5d-5be7-4b7a-9c2c-94de95adef1a,2024-06-06T18:35:04.592Z,ML_MODEL_FLAG,0.859,CONFIRMED_FRAUD,Card tested at multiple merchants,2024-06-09T07:35:04.592Z,1
1fc875b7-4d8e-4d08-aac6-133e134f0e74,2c8dda64-6c01-481d-aa2b-58ab06b3f1bf,2023-05-09T06:36:18.163Z,BEHAVIORAL_ANOMALY,0.733,RESOLVED,Deviation from established spending habits,2023-05-11T22:36:18.163Z,1
12851bb5-dc6b-4a72-9bf3-3b5b0aed8cce,5f09d478-6545-4e60-a6df-9f62e9bb655e,2024-06-19T02:23:51.889Z,ML_MODEL_FLAG,0.753,CONFIRMED_FRAUD,Friendly fraud signature matched,2024-06-19T22:23:51.889Z,1
5c094ba3-45a2-48bb-9ca4-e5e50eb03b84,304baae7-998a-4518-bf06-db321a5fa295,2021-12-15T11:53:22.859Z,ML_MODEL_FLAG,0.858,INVESTIGATING,ML model: account takeover signature,,1
cdf88142-d1e8-49a8-b9e4-3b6ef0c72624,1e2d1a14-4d1b-4678-9acb-c812927089c4,2021-05-20T05:02:33.716Z,VELOCITY_CHECK,0.356,FALSE_POSITIVE,Burst pattern detected: 7+ tx in 2 hours,2021-05-23T01:02:33.716Z,0
a137b2de-4870-4b49-8098-77accd76b337,3f3a0fe2-eb48-4b61-bcb3-1b4d3c35bc0b,2022-05-11T11:46:07.693Z,BEHAVIORAL_ANOMALY,0.817,NEW,Atypical purchase pattern detected,,1
d2fc1d4f-61cf-467e-af0e-89488e53fe9a,94fe52bf-511c-4240-8397-b736b24172af,2024-02-13T03:01:21.198Z,DEVICE_FINGERPRINT,0.715,CONFIRMED_FRAUD,Suspicious device characteristics,2024-02-13T07:01:21.198Z,1
e3cec563-f375-415f-b332-86cdec8d2d21,0ae56c3a-b8ed-4b9b-9287-25549e1fcc84,2024-02-29T04:53:44.760Z,GEO_ANOMALY,0.759,CONFIRMED_FRAUD,Unusual international transaction pattern,2024-02-29T17:53:44.760Z,1
aa49e1bb-2f03-4075-920a-f246d4098f99,4d337442-c99b-4d86-b129-db0cb2bb6137,2021-12-19T02:56:41.619Z,AMOUNT_ANOMALY,0.674,CONFIRMED_FRAUD,Unusually high spend on category,2021-12-19T18:56:41.619Z,1
5a18332a-2404-44c2-8ab1-c7f8a9ea538f,87a7d05a-4da1-4a51-a3d3-c5a6a1173275,2024-04-30T23:27:40.591Z,GEO_ANOMALY,0.776,RESOLVED,Cross-border activity outside normal travel pattern,2024-05-03T03:27:40.591Z,1
761a2dd4-28dc-40dd-9425-a1f88f69e1f7,ccf6af51-681f-40e9-bed9-50d305bd9676,2022-03-18T20:37:35.994Z,ML_MODEL_FLAG,0.956,RESOLVED,ML risk score above threshold,2022-03-20T13:37:35.994Z,1
3f1b1160-ec57-4a53-b232-245b629c726b,8b1df970-0900-4471-8564-0feeacaea7d5,2024-02-12T04:21:24.996Z,GEO_ANOMALY,0.348,RESOLVED,Unusual international transaction pattern,2024-02-13T11:21:24.996Z,0
5f2c312e-5ac9-408d-8be3-a9f104a539aa,d050bdf5-2261-4d98-8cbc-47598d071f12,2022-09-12T21:45:06.895Z,ML_MODEL_FLAG,0.793,CONFIRMED_FRAUD,Bust-out pattern detected by ML classifier,2022-09-14T00:45:06.895Z,1
495107a5-ea6f-430e-9fc8-0ac79a9486c9,13daefed-8b93-456f-979e-919ccb57ca18,2022-03-26T20:12:31.831Z,VELOCITY_CHECK,0.701,CONFIRMED_FRAUD,Rapid charge sequence flagged for review,2022-03-28T11:12:31.831Z,1
e89a8582-7e1b-4a8e-b9d9-ad1bcb3d1001,6a06823c-15ab-434c-8eda-04529bba4842,2021-04-03T18:05:55.174Z,GEO_ANOMALY,0.317,RESOLVED,Cross-border activity outside normal travel pattern,2021-04-03T20:05:55.174Z,0
9cd04713-e7eb-456b-8ca2-952daf42a8a0,081c673c-66e5-4316-a946-f8d285133614,2024-05-26T09:14:35.492Z,DEVICE_FINGERPRINT,0.411,FALSE_POSITIVE,Device flagged by fraud network intelligence,2024-05-28T04:14:35.492Z,0
f80788bc-6451-4d49-90f0-3135e6e569fd,bc228670-65f7-4dd5-bd11-9cd4197b6e0a,2021-05-03T07:37:30.533Z,BEHAVIORAL_ANOMALY,0.399,NEW,Customer behavioral profile deviation,,0
a5ef0b28-3372-4210-ab05-c1f3cc14af08,5c6ffc8f-b537-4386-94b5-ea514f3f6263,2021-08-24T09:59:57.346Z,AMOUNT_ANOMALY,0.377,FALSE_POSITIVE,Amount > 5x median for this customer,2021-08-24T11:59:57.346Z,0
34349ec1-ccdc-4109-a2ee-9cb06af7dde3,39893ec3-c056-4a25-a4ba-cf9a055512ca,2022-10-18T14:36:22.901Z,DEVICE_FINGERPRINT,0.679,CONFIRMED_FRAUD,Device fingerprint mismatch detected,2022-10-18T21:36:22.901Z,1
ec8e0841-4ec4-4099-aed2-3407a786e272,7966af45-6a97-4a05-91ae-29bcec721331,2022-01-05T00:46:43.333Z,GEO_ANOMALY,0.614,INVESTIGATING,Location does not match cardholder home country,,0
e1eeaaec-ca6b-45aa-8358-f7e741f6c4e4,17818ac0-40c2-42fa-8f72-9870d7a17c98,2022-05-23T19:51:34.158Z,GEO_ANOMALY,0.684,NEW,Cross-border activity outside normal travel pattern,,1
3fd0cea1-4b47-4e12-8f91-fb5158adb906,e9d74bf3-e50f-4827-b57a-b0bdeb515860,2022-06-15T19:40:57.855Z,ML_MODEL_FLAG,0.847,CONFIRMED_FRAUD,ML risk score above threshold,2022-06-16T12:40:57.855Z,1
e4eb256d-bb19-43b9-9d65-aec8384b9a25,cc837aa5-2c17-47c8-913b-62e233770fdb,2023-11-10T15:55:04.642Z,GEO_ANOMALY,0.439,INVESTIGATING,Foreign country transaction with no travel history,,0
4b89b6d3-715d-4354-978b-af083715202a,11fc4f60-da16-4447-8289-94377f1431f8,2024-03-27T00:36:10.628Z,AMOUNT_ANOMALY,0.844,RESOLVED,Transaction amount exceeds account historical range,2024-03-27T16:36:10.628Z,1
f7bea707-058e-4ef4-9689-bb41f00a9651,3b682f7a-e4b8-451a-8477-f0132853304c,2024-06-25T14:28:48.757Z,ML_MODEL_FLAG,0.893,CONFIRMED_FRAUD,Friendly fraud signature matched,2024-06-28T04:28:48.757Z,1
61866ed8-e8ca-4e94-a838-2a413a27256a,65aac570-45c0-4117-8033-309523da68cd,2022-11-20T14:36:30.558Z,GEO_ANOMALY,0.889,CONFIRMED_FRAUD,IP geo mismatched merchant location,2022-11-22T00:36:30.558Z,1
ab234aec-c34c-4080-94cc-ef14ad432f80,8d517050-4452-4dd9-8db5-b282935acf68,2024-02-14T13:39:14.068Z,ML_MODEL_FLAG,0.887,CONFIRMED_FRAUD,ML model: account takeover signature,2024-02-16T21:39:14.068Z,1
77a5afd9-0289-42d0-bdca-002b2435a620,a5a468f8-deeb-49cc-82c8-9838b3abae02,2022-02-02T18:47:40.646Z,DEVICE_FINGERPRINT,0.793,CONFIRMED_FRAUD,Device flagged by fraud network intelligence,2022-02-04T23:47:40.646Z,1
cc5bee31-829b-4d7d-99a7-11d3634db085,fdcf7230-bf8d-4a4c-acc6-51c9681cecce,2024-04-07T07:19:33.411Z,GEO_ANOMALY,0.307,RESOLVED,IP geo mismatched merchant location,2024-04-08T03:19:33.411Z,0
139e72af-325f-434a-898a-5fb9a9edad63,bb1276e0-dcc6-4adb-a140-d330555da567,2024-02-04T09:52:53.784Z,AMOUNT_ANOMALY,0.869,CONFIRMED_FRAUD,Large outlier amount flagged for review,2024-02-06T16:52:53.784Z,1
5a393fa3-682e-414a-8646-66d0cf6373d2,cff18fcc-98aa-46ca-84a4-93eee8c645f0,2022-09-04T23:30:12.187Z,VELOCITY_CHECK,0.976,CONFIRMED_FRAUD,Velocity threshold exceeded for account,2022-09-06T05:30:12.187Z,1
38f4d9a6-e2d9-45ec-a378-b11c84d1d1b8,d9c81c6b-87bc-4d0f-822a-b206352621de,2021-11-14T22:32:02.531Z,VELOCITY_CHECK,0.967,CONFIRMED_FRAUD,Multiple transactions in rapid succession,2021-11-15T01:32:02.531Z,1
2193e94d-a168-46af-9b79-6f6df74cc9f8,2ef4c337-8fd1-4c6e-b7df-eadf5d70fe73,2021-10-04T07:53:47.871Z,GEO_ANOMALY,0.785,CONFIRMED_FRAUD,Unusual international transaction pattern,2021-10-05T07:53:47.871Z,1
b00a5d74-2f95-4dd9-9c07-a6891ab41a54,a7ebf1f1-8a59-4a98-b1eb-e55b3871d309,2024-02-11T13:13:32.507Z,AMOUNT_ANOMALY,0.709,NEW,Unusually high spend on category,,1
8e7413f9-f57e-41e6-8141-7a8f39ab6536,331690a9-6313-465e-a775-c44a2359f019,2023-03-13T05:21:11.320Z,BEHAVIORAL_ANOMALY,0.738,RESOLVED,Deviation from established spending habits,2023-03-15T22:21:11.320Z,1
4d994841-8e82-4cb1-a570-dcac25112243,b338ef1d-6c21-4b97-ab27-c2bebbd06b0f,2024-01-26T19:09:38.930Z,AMOUNT_ANOMALY,0.89,RESOLVED,High-value purchase outside typical pattern,2024-01-29T08:09:38.930Z,1
fa18ab99-d1bc-4384-ba42-961f5636944c,592c0366-9396-48f0-8954-aac17018be54,2024-06-16T12:54:50.914Z,ML_MODEL_FLAG,0.844,INVESTIGATING,Friendly fraud signature matched,,1
b66a119b-56b4-4c80-ba8b-ff537a9a1f1e,48ac55b7-c73d-4525-bd5e-5753710d174c,2022-01-31T04:25:20.673Z,GEO_ANOMALY,0.697,NEW,Cross-border activity outside normal travel pattern,,1
8523409d-8a64-4ed2-8cb5-88f37af19a5f,275288cf-ea75-4370-a01e-fa5209eb9843,2023-06-02T02:33:18.051Z,DEVICE_FINGERPRINT,0.921,INVESTIGATING,Device fingerprint mismatch detected,,1
94acf8d4-76b6-4736-93a7-a56c9104bb58,ef7c058f-368e-452d-af1c-493af1cc3fe1,2023-12-27T21:18:11.317Z,ML_MODEL_FLAG,0.815,INVESTIGATING,ML risk score above threshold,,1
21b8c32c-a1ab-4b79-98e2-89a69c2db021,0b242197-71d8-4db9-a961-b1ba8b30c994,2022-07-08T02:29:24.726Z,GEO_ANOMALY,0.673,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2022-07-10T06:29:24.726Z,1
bd6dcb5b-9fdc-4417-8e8f-3fa1fecd3df0,b97ac45d-369e-42d1-9cd8-89045bdbd63a,2023-06-19T04:47:06.741Z,ML_MODEL_FLAG,0.354,RESOLVED,ML model: account takeover signature,2023-06-19T06:47:06.741Z,0
66147708-814f-4f3a-96d5-da17ca8e475e,6ee30885-c51c-4dda-a055-b5f58cbb7d1b,2022-09-19T23:36:41.113Z,GEO_ANOMALY,0.783,RESOLVED,Location does not match cardholder home country,2022-09-22T22:36:41.113Z,1
199471a6-4823-4038-bca9-42157b527640,0a6dbe2f-bc90-4832-8b46-0c64f2262b0c,2021-09-03T20:48:20.789Z,GEO_ANOMALY,0.679,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2021-09-06T06:48:20.789Z,1
deb416a9-7124-4e5a-bcab-28cb4977b780,c3a2335d-0d13-4f1d-a221-474be3a1b25c,2021-07-04T17:15:52.293Z,VELOCITY_CHECK,0.222,FALSE_POSITIVE,High transaction frequency anomaly,2021-07-06T06:15:52.293Z,0
bf7a3f40-20c6-427f-bea3-2ef806973c10,08306c3b-d550-40c7-ade3-0a0cdb5a449a,2021-06-28T09:51:02.131Z,AMOUNT_ANOMALY,0.105,RESOLVED,Large outlier amount flagged for review,2021-06-30T00:51:02.131Z,0
590c1a5c-ad02-4e0b-b3f6-02ca25275436,56a2e0a2-b99a-4244-8725-d77417be3f11,2023-08-14T06:59:22.081Z,ML_MODEL_FLAG,0.881,CONFIRMED_FRAUD,Bust-out pattern detected by ML classifier,2023-08-16T03:59:22.081Z,1
34861604-255d-4724-a6d5-c691fae951b7,c335abec-55e1-4486-a64c-1c34c9e1e7d3,2023-11-20T06:41:15.528Z,DEVICE_FINGERPRINT,0.6,RESOLVED,Unrecognized device used for high-value transaction,2023-11-22T16:41:15.528Z,0
f94798d0-dca5-4f32-a90a-f6430aec8f5f,5130f630-c616-4e60-a432-e732fa827cad,2021-10-15T03:54:16.741Z,AMOUNT_ANOMALY,0.43,NEW,Large outlier amount flagged for review,,0
655680ef-3caf-46c9-b5cb-47fd623b0003,d241cc6e-9242-4ce1-be4b-e3c674474998,2022-01-03T10:36:34.595Z,GEO_ANOMALY,0.625,FALSE_POSITIVE,Cross-border activity outside normal travel pattern,2022-01-05T22:36:34.595Z,0
ed9a6b14-3132-4631-a6e0-7a97d43da1f7,f82b0b01-71fa-4640-b139-9c8a60f8d085,2024-06-12T23:10:58.395Z,AMOUNT_ANOMALY,0.674,CONFIRMED_FRAUD,Large outlier amount flagged for review,2024-06-14T10:10:58.395Z,1
5d5d9893-8796-4325-8f02-5014e5c2b121,1bd4aed3-8b82-47ed-9135-2adafe12df96,2022-10-15T19:15:30.454Z,VELOCITY_CHECK,0.832,RESOLVED,Burst pattern detected: 7+ tx in 2 hours,2022-10-18T00:15:30.454Z,1
c356c941-9cf2-4565-a939-96dcbbaf1bbe,234556ce-d556-4253-be69-f27e19a09610,2021-08-05T16:31:20.769Z,AMOUNT_ANOMALY,0.888,NEW,Unusually high spend on category,,1
35968622-1dfb-455c-b1b9-6b90c44986a4,369af67d-a51a-484a-85a9-a79156172008,2023-09-01T17:05:15.777Z,ML_MODEL_FLAG,0.863,CONFIRMED_FRAUD,ML risk score above threshold,2023-09-04T09:05:15.777Z,1
3cae3956-f1cc-4781-a21a-6bb2e8202284,a33ea9fd-aedf-4532-8a24-54b0b50cc6a5,2023-01-18T20:03:29.997Z,GEO_ANOMALY,0.516,FALSE_POSITIVE,Foreign country transaction with no travel history,2023-01-20T15:03:29.997Z,0
d7ee8bc2-766e-42f0-bd28-0349f6b12375,a733b656-7dd1-458d-bc0e-7d6151b57e49,2021-06-10T08:20:51.190Z,BEHAVIORAL_ANOMALY,0.264,NEW,Out-of-pattern late-night activity,,0
04a80351-e214-4a2c-9b19-82068ca28b31,fdab1143-a56e-4eaa-89f2-315650f13573,2023-11-14T06:03:52.474Z,GEO_ANOMALY,0.655,CONFIRMED_FRAUD,IP geo mismatched merchant location,2023-11-17T00:03:52.474Z,1
ef8d7efe-31b6-4fc6-a7ab-fa6ac9335039,713d4347-d3c2-4d60-a4ed-7e5fda0c632b,2024-05-21T04:45:50.543Z,ML_MODEL_FLAG,0.936,CONFIRMED_FRAUD,ML risk score above threshold,2024-05-23T17:45:50.543Z,1
94218757-2a51-44a3-9bb8-3b78ddaa783b,08d3bcb5-c19e-4b2d-a148-445464f70349,2024-03-08T09:27:53.571Z,VELOCITY_CHECK,0.854,CONFIRMED_FRAUD,Multiple transactions in rapid succession,2024-03-10T10:27:53.571Z,1
417b8b10-4bd7-4311-a091-12a60d5ba1b8,ff191560-6fb7-43c1-8376-c6399c449bbd,2024-02-28T20:39:52.939Z,DEVICE_FINGERPRINT,0.763,NEW,New device not previously seen for account,,1
1cd4e2d6-20c3-4769-884b-0e0027355afe,d67f2db8-d8ab-463d-9cba-180c840fb8e5,2024-05-29T23:13:50.932Z,DEVICE_FINGERPRINT,0.228,FALSE_POSITIVE,New device not previously seen for account,2024-06-01T12:13:50.932Z,0
8c0f9872-7a2f-417b-a682-e7a5493859e4,e71b4f4c-d56b-45be-ba9d-e8e61e78f9c2,2021-09-02T02:39:53.018Z,BEHAVIORAL_ANOMALY,0.952,NEW,Customer behavioral profile deviation,,1
372bf053-9a51-445e-91c8-00e9f1975f53,86f39093-6b71-4621-a12b-650c417a4982,2022-12-06T18:25:59.077Z,GEO_ANOMALY,0.711,CONFIRMED_FRAUD,Location does not match cardholder home country,2022-12-07T13:25:59.077Z,1
e6732014-b72a-43c9-9660-1a4973a47389,1876f261-e100-4765-9dcb-c011be498f80,2022-10-06T12:52:38.083Z,GEO_ANOMALY,0.753,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2022-10-07T15:52:38.083Z,1
2419a2a6-59ed-47c6-aba2-6e965d08fd64,3b8a1051-3b18-4b46-aad6-cb6af602b051,2021-09-21T14:06:20.554Z,ML_MODEL_FLAG,0.869,NEW,Card tested at multiple merchants,,1
486f3c6c-4d69-41e0-a7d1-c12f0eb998cd,a1acfbd7-8bb4-43ae-b79d-3397fb26e29f,2022-02-12T21:52:06.030Z,VELOCITY_CHECK,0.925,RESOLVED,Velocity threshold exceeded for account,2022-02-13T06:52:06.030Z,1
2dd5e828-a2f7-41d2-8470-829b1abb5228,b4276bff-2435-49d2-9d8c-1567942a019a,2021-12-10T15:36:40.176Z,AMOUNT_ANOMALY,0.662,RESOLVED,Large outlier amount flagged for review,2021-12-11T20:36:40.176Z,1
cc58a840-131f-473f-b518-d09a79687256,6e898c30-41d4-4195-be7f-e463f2348c32,2024-03-27T12:54:27.342Z,GEO_ANOMALY,0.759,CONFIRMED_FRAUD,Unusual international transaction pattern,2024-03-29T03:54:27.342Z,1
4a7503eb-1a06-40d3-9144-02024ba94c9e,80c4a6a0-63cf-4714-8bca-8a20fcc874dc,2024-04-24T17:32:03.749Z,AMOUNT_ANOMALY,0.201,FALSE_POSITIVE,Large outlier amount flagged for review,2024-04-26T04:32:03.749Z,0
02ef5232-0715-4dc7-84e1-feb20a98069a,b0ec4218-4b00-4d07-bf1f-c90c9b7fbb64,2023-04-22T00:35:08.331Z,ML_MODEL_FLAG,0.506,RESOLVED,ML risk score above threshold,2023-04-23T11:35:08.331Z,0
0fea139c-0535-4954-a23b-d4591925f4c6,4598c526-400a-4a61-a696-77cc536c8bf7,2022-07-06T09:11:32.922Z,ML_MODEL_FLAG,0.725,CONFIRMED_FRAUD,Bust-out pattern detected by ML classifier,2022-07-08T12:11:32.922Z,1
a163b825-c673-4b62-b836-b8f47ba9a102,f6c896fd-7fbc-4fcf-9fd2-3726ada90b8b,2021-10-27T19:20:13.432Z,GEO_ANOMALY,0.723,RESOLVED,Unusual international transaction pattern,2021-10-29T12:20:13.432Z,1
395914a5-77ef-4ce5-a319-eb6d336832c1,23d5890b-0eca-4570-8021-717763933f83,2023-12-23T20:28:24.045Z,GEO_ANOMALY,0.733,CONFIRMED_FRAUD,IP geo mismatched merchant location,2023-12-25T09:28:24.045Z,1
b073d44e-cd52-4c2d-a0d3-10624a5fd0ea,74f1d500-f9f4-46ac-83bc-98bb4732b81a,2024-03-12T04:39:51.522Z,AMOUNT_ANOMALY,0.772,CONFIRMED_FRAUD,Large outlier amount flagged for review,2024-03-13T07:39:51.522Z,1
ba661f16-0f8e-4280-a80a-549e47e0e4f6,f2bc6b4d-9c27-4e59-8127-7d1b56db3704,2024-05-06T03:18:28.100Z,GEO_ANOMALY,0.772,RESOLVED,Foreign country transaction with no travel history,2024-05-08T17:18:28.100Z,1
8811a666-dbb5-4092-bb0c-6cce4bf9fe14,f450ae55-0ee5-4ae1-8b80-de7fefaed533,2024-05-23T23:54:29.238Z,AMOUNT_ANOMALY,0.735,INVESTIGATING,Transaction amount exceeds account historical range,,1
599cb51e-ef88-4600-bc2f-7618a6ea41a8,87a478ff-e8f1-4e73-acc3-81ea3f322b25,2024-06-10T18:57:11.949Z,ML_MODEL_FLAG,0.248,FALSE_POSITIVE,Bust-out pattern detected by ML classifier,2024-06-12T16:57:11.949Z,0
715b4e13-5f74-43c9-8c9c-ccaaa1bc4040,39257609-7d25-4989-80fa-a7bfe915618f,2022-10-30T18:00:44.502Z,ML_MODEL_FLAG,0.742,NEW,ML risk score above threshold,,1
8bff2007-be86-478e-acc1-65f5cca149f5,89399d25-251a-4555-9309-34bb9a9edc5f,2021-04-23T02:46:21.853Z,GEO_ANOMALY,0.891,CONFIRMED_FRAUD,Location does not match cardholder home country,2021-04-24T12:46:21.853Z,1
c8d6a41f-eb9a-4927-a97a-ac39c38055f6,81737dbc-fa63-4273-b08a-4ce177425cbb,2021-10-24T10:05:28.265Z,GEO_ANOMALY,0.75,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2021-10-25T22:05:28.265Z,1
34bc0341-e841-46c5-9de3-34bb4e76f3fd,5c4ddce9-a5dc-4727-b2c5-9d5d679d0439,2021-08-03T09:53:49.316Z,ML_MODEL_FLAG,0.21,RESOLVED,Card tested at multiple merchants,2021-08-04T05:53:49.316Z,0
b3408190-c610-4a57-a856-0d4c86c18fdd,896b771f-bbcd-4d8f-9b94-37d44aebdea4,2023-11-22T02:06:57.778Z,GEO_ANOMALY,0.823,CONFIRMED_FRAUD,Cross-border activity outside normal travel pattern,2023-11-22T21:06:57.778Z,1
5df9c937-268a-464c-aed5-7276a71b6588,87387a29-0b38-4000-b9eb-d3f1c6bd1bd7,2024-04-07T18:02:47.354Z,AMOUNT_ANOMALY,0.934,RESOLVED,Large outlier amount flagged for review,2024-04-08T19:02:47.354Z,1
e081518c-bb76-449b-afab-c0c1a1475c24,7e1f0736-f088-4188-8281-1b4a052359fd,2021-06-13T02:00:24.023Z,VELOCITY_CHECK,0.845,RESOLVED,Velocity threshold exceeded for account,2021-06-15T12:00:24.023Z,1
f8878084-0c9a-4218-bb50-0d7bc586902b,73467daa-33c2-4b41-a522-83541f348c5c,2021-06-15T19:17:47.921Z,GEO_ANOMALY,0.908,NEW,IP geo mismatched merchant location,,1
2eb77322-df0b-423a-b53b-e36f3e120911,39164e4f-23c0-4bce-903a-94557b1ba300,2021-05-29T11:53:34.975Z,GEO_ANOMALY,0.632,FALSE_POSITIVE,Foreign country transaction with no travel history,2021-05-30T19:53:34.975Z,0
a0340c03-6e30-43d5-81a4-a26b9df377e8,c3994e75-e512-4dc8-bf99-e1603d9f2e01,2024-04-13T19:12:45.650Z,VELOCITY_CHECK,0.973,CONFIRMED_FRAUD,High transaction frequency anomaly,2024-04-16T06:12:45.650Z,1
7726fffc-03d1-4b40-9ea8-cb009d88b219,2468ccaf-9ddc-45c6-9422-355d78f8ab28,2024-03-28T21:32:23.374Z,DEVICE_FINGERPRINT,0.976,NEW,Device flagged by fraud network intelligence,,1
60cf4a27-cb10-4a61-ac78-48e10bcd0bea,e8bb7c75-4b6d-4aa6-bc54-8a2bdd715426,2021-06-21T06:03:59.685Z,BEHAVIORAL_ANOMALY,0.695,RESOLVED,Unusual merchant category for cardholder,2021-06-23T21:03:59.685Z,1
ef3acd50-ffe5-4ebe-acd2-807a6f0b1f00,6a82f1fa-de21-4fa8-9755-0dd18f871287,2023-09-08T14:49:07.186Z,ML_MODEL_FLAG,0.816,CONFIRMED_FRAUD,Friendly fraud signature matched,2023-09-09T22:49:07.186Z,1
2aaf69be-7ace-4522-9f5d-7578bc681780,7e729287-e124-45a6-9a7e-eaa3f749a6bb,2021-02-13T08:15:33.251Z,GEO_ANOMALY,0.753,RESOLVED,Location does not match cardholder home country,2021-02-16T03:15:33.251Z,1
e5395022-588c-4950-a5b9-262af18a0a63,2f4288dd-5262-4873-af43-a1903815eba1,2021-05-02T06:22:28.309Z,AMOUNT_ANOMALY,0.717,INVESTIGATING,Large outlier amount flagged for review,,1
6db96f75-0e3c-432d-b357-ee7d0f916a45,8983fc6c-6345-4ab9-aaa2-e1833d6a3a94,2021-04-03T20:27:46.291Z,AMOUNT_ANOMALY,0.793,RESOLVED,Transaction amount exceeds account historical range,2021-04-05T06:27:46.291Z,1
49c22a81-c325-4394-a7a0-198640b1daca,2b782d86-4890-4f98-a422-371efb40d496,2024-05-13T02:48:40.824Z,GEO_ANOMALY,0.696,CONFIRMED_FRAUD,Location does not match cardholder home country,2024-05-13T15:48:40.824Z,1
312954c6-5be0-4af1-9561-033f8a3f488e,d5afe0b6-1877-4fce-ac9a-c5288222f223,2021-08-04T07:00:20.930Z,DEVICE_FINGERPRINT,0.771,CONFIRMED_FRAUD,New device not previously seen for account,2021-08-07T00:00:20.930Z,1
45b11aff-c332-4c8a-8fe1-26b64cc3efe7,97b007ac-53fe-43a5-8dc8-1a665f62132d,2023-12-09T14:58:49.943Z,BEHAVIORAL_ANOMALY,0.886,RESOLVED,Atypical purchase pattern detected,2023-12-12T00:58:49.943Z,1
b2cf4e08-3261-4734-b9e8-bb9f0051df48,23b5075e-a43b-4a35-a1c1-c9cfb2ab1cd5,2023-06-20T14:43:21.773Z,VELOCITY_CHECK,0.866,CONFIRMED_FRAUD,Burst pattern detected: 7+ tx in 2 hours,2023-06-23T05:43:21.773Z,1
49a17957-e2ec-43a0-8903-217ef08d3e58,21002e13-2ae4-4463-b08d-70f97964a9c2,2023-10-23T02:02:06.666Z,GEO_ANOMALY,0.942,NEW,Location does not match cardholder home country,,1
